ticker,permno,cik,filing_date,accession,previous_filing_date,previous_accession,universe_date,market_cap,average_dollar_volume_21d,liquidity_rank,signal_available_date,entry_date,exit_date,similarity,change,log_change,text_length,previous_text_length,entry_delay_days,exit_day
DD,16851,0001666700,2020-02-14,0001666700-20-000006,2019-02-11,0001666700-19-000006,2020-01-31,37914502260.0,431901017.88285714,86,2020-02-14,2020-03-17,2020-08-06,0.6727610173147899,0.3272389826852101,0.2831008315884309,300000,300000,21,120
HON,10145,0000773840,2020-02-14,0000773840-20-000009,2019-02-08,0000930413-19-000366,2020-01-31,123771406260.0,462925887.22843474,81,2020-02-14,2020-03-17,2020-08-06,0.8002858525239794,0.1997141474760205,0.1820833179806925,300000,264915,21,120
MA,91233,0001141391,2020-02-14,0001141391-20-000032,2019-02-13,0001141391-19-000013,2020-01-31,314676240000.0,1223162541.832107,21,2020-02-14,2020-03-17,2020-08-06,0.924630055783774,0.075369944216226,0.0726647365336783,300000,300000,21,120
NEE,24205,0000753308,2020-02-14,0000753308-20-000021,2019-02-15,0000753308-19-000039,2020-01-31,131089728087.76,479076150.41648954,76,2020-02-14,2020-03-17,2020-08-06,0.8665725058369648,0.1334274941630352,0.1252462225878287,300000,300000,21,120
UNH,92655,0000731766,2020-02-14,0000731766-20-000006,2019-02-12,0000731766-19-000005,2020-01-31,258123226224.15,1167893555.241199,22,2020-02-14,2020-03-17,2020-08-06,0.9640120955789844,0.0359879044210157,0.035355468499845,270394,258250,21,120
CVS,17005,0000064803,2020-02-18,0000064803-20-000007,2019-02-28,0000064803-19-000013,2020-01-31,88231378479.99998,486605175.1933333,75,2020-02-18,2020-03-18,2020-08-07,0.7183284173641272,0.2816715826358728,0.2481651498888044,300000,300000,21,120
JNJ,22111,0000200406,2020-02-18,0000200406-20-000010,2019-02-20,0000200406-19-000009,2020-01-31,391806784640.0,1056024252.2399632,25,2020-02-18,2020-03-18,2020-08-07,0.8627785871955189,0.137221412804481,0.1285879300269345,300000,300000,21,120
ANTM,89179,0001156039,2020-02-19,0001156039-20-000003,2019-02-20,0001156039-19-000004,2020-01-31,67265457919.999985,464800814.71022046,80,2020-02-19,2020-03-19,2020-08-10,0.685523120208982,0.314476879791018,0.2734387764374676,300000,300000,21,120
BAC,59408,0000070858,2020-02-19,0000070858-20-000011,2019-02-26,0000070858-19-000012,2020-01-31,290090771669.99994,1627784202.2828572,14,2020-02-19,2020-03-19,2020-08-10,0.9990765009695276,0.0009234990304723,0.0009230728675965,300000,300000,21,120
CAT,18542,0000018230,2020-02-19,0000018230-20-000056,2019-02-14,0000018230-19-000034,2020-01-31,72591633826.58,438663280.75875336,84,2020-02-19,2020-03-19,2020-08-10,0.4510851252863482,0.5489148747136517,0.4375546049302359,300000,300000,21,120
LLY,50876,0000059478,2020-02-19,0000059478-20-000057,2019-02-19,0000059478-19-000082,2020-01-31,134072692839.99998,504080682.15284526,70,2020-02-19,2020-03-19,2020-08-10,0.5691684467046414,0.4308315532953586,0.3582557810637843,300000,300000,21,120
TWTR,14295,0001418091,2020-02-19,0001418091-20-000037,2019-02-21,0001564590-19-003523,2020-01-31,25216075360.0,426462449.73380953,89,2020-02-19,2020-03-19,2020-08-10,0.920269567174479,0.0797304328255209,0.076711410745426,300000,300000,21,120
FIS,89003,0001136893,2020-02-20,0001136893-20-000032,2019-02-21,0001136893-19-000008,2020-01-31,88293436000.0,439218901.47429574,83,2020-02-20,2020-03-20,2020-08-11,0.8605671186577785,0.1394328813422215,0.13053066611908,300000,300000,21,120
NOW,13447,0001373715,2020-02-20,0001373715-20-000072,2019-02-27,0001373715-19-000070,2020-01-31,63790179886.0,595693706.9419338,57,2020-02-20,2020-03-20,2020-08-11,0.9675447504857632,0.0324552495142367,0.0319397030389333,300000,300000,21,120
NVDA,86580,0001045810,2020-02-20,0001045810-20-000010,2019-02-21,0001045810-19-000023,2020-01-31,144695153880.0,1783345810.116707,12,2020-02-20,2020-03-20,2020-08-11,0.959481528587664,0.0405184714123358,0.039719119132553,233904,244220,21,120
T,66093,0000732717,2020-02-20,0001562762-20-000064,2019-02-20,0001193125-19-045608,2020-01-31,272933100000.0,1352759491.367619,19,2020-02-20,2020-03-20,2020-08-11,0.5281210375394932,0.4718789624605067,0.3865397903365635,300000,85791,21,120
TXN,15579,0000097476,2020-02-20,0000097476-20-000009,2019-02-22,0001564590-19-003839,2020-01-31,112449660800.00002,684043327.1669209,54,2020-02-20,2020-03-20,2020-08-11,0.8201943790537779,0.1798056209462221,0.1653496968967481,183538,169241,21,120
ABBV,13721,0001551152,2020-02-21,0001551152-20-000007,2019-02-27,0001551152-19-000008,2020-01-31,119814077419.99998,787540853.8271428,45,2020-02-21,2020-03-23,2020-08-12,0.8943079906889614,0.1056920093110386,0.1004713917254528,300000,297525,21,120
ABT,20482,0000001800,2020-02-21,0001104659-20-023904,2019-02-22,0001047469-19-000624,2020-01-31,154103255840.0,499323700.7190476,71,2020-02-21,2020-03-23,2020-08-12,0.9236285168034988,0.0763714831965012,0.0735956467628007,300000,291305,21,120
C,70519,0000831001,2020-02-21,0000831001-20-000031,2019-02-22,0000831001-19-000027,2020-01-31,162451465540.0,1026474386.6438096,27,2020-02-21,2020-03-23,2020-08-12,0.1392096058066946,0.8607903941933053,0.6210013405770349,300000,300000,21,120
CVX,14541,0000093410,2020-02-21,0000093410-20-000010,2019-02-22,0000093410-19-000008,2020-01-31,202588026080.0,844268766.2233334,41,2020-02-21,2020-03-23,2020-08-12,0.7242956239986513,0.2757043760013486,0.2434984778308564,300000,300000,21,120
DHR,49680,0000313616,2020-02-21,0000313616-20-000041,2019-02-21,0000313616-19-000035,2020-01-31,111885085000.0,394580552.6617481,100,2020-02-21,2020-03-23,2020-08-12,0.8920280622985999,0.1079719377014001,0.1025312610200626,300000,300000,21,120
GS,86868,0000886982,2020-02-21,0001193125-20-043853,2019-02-26,0001193125-19-050198,2020-01-31,84184184250.0,816971164.8235271,43,2020-02-21,2020-03-23,2020-08-12,0.3590534067608589,0.6409465932391412,0.4952732663249276,300000,300000,21,120
VZ,65875,0000732712,2020-02-21,0000732712-20-000014,2019-02-15,0000732712-19-000012,2020-01-31,245843840000.0,796561567.38,44,2020-02-21,2020-03-23,2020-08-12,0.4480362620226081,0.5519637379773918,0.4395210567827792,145052,118481,21,120
BMY,19393,0000014272,2020-02-24,0000014272-20-000082,2019-02-25,0000014272-19-000047,2020-01-31,147566445750.0,971970533.5542858,29,2020-02-24,2020-03-24,2020-08-13,0.8045576859520158,0.1954423140479841,0.1785162541782177,300000,300000,21,120
BRK,83443,0001067983,2020-02-24,0001564590-20-005874,2019-02-25,0001193125-19-048926,2020-01-31,310479814615.85004,864021439.4512619,38,2020-02-24,2020-03-24,2020-08-13,0.4250015924467129,0.5749984075532871,0.4542542611998072,300000,300000,21,120
GE,12060,0000040545,2020-02-24,0000040545-20-000009,2019-02-26,0000040545-19-000014,2020-01-31,108732685050.0,860957501.0690476,39,2020-02-24,2020-03-24,2020-08-13,0.7933304857940207,0.2066695142059793,0.187864097005995,300000,300000,21,120
KO,11308,0000021344,2020-02-24,0000021344-20-000006,2019-02-21,0000021344-19-000014,2020-01-31,249952000000.0,771352299.7066667,46,2020-02-24,2020-03-24,2020-08-13,0.7655452473630782,0.2344547526369218,0.210629376751408,300000,300000,21,120
GILD,77274,0000882095,2020-02-25,0000882095-20-000006,2019-02-26,0000882095-19-000006,2020-01-31,80011200000.0,586373215.984762,60,2020-02-25,2020-03-25,2020-08-14,0.8258472671386206,0.1741527328613794,0.1605468090781905,300000,300000,21,120
IBM,12490,0000051143,2020-02-25,0001558370-20-001334,2019-02-26,0001047469-19-000712,2020-01-31,127292606009.99998,754079328.1296024,48,2020-02-25,2020-03-25,2020-08-14,0.4440592939173991,0.5559407060826009,0.4420803183994046,154683,92495,21,120
JPM,47896,0000019617,2020-02-25,0000019617-20-000257,2019-02-26,0000019617-19-000054,2020-01-31,415145154600.0,1611885900.449548,15,2020-02-25,2020-03-25,2020-08-14,0.9997096721392046,0.0002903278607954,0.0002902857238175,300000,300000,21,120
MO,13901,0000764180,2020-02-25,0000764180-20-000018,2019-02-26,0000764180-19-000023,2020-01-31,88309884460.00002,417557878.1157143,93,2020-02-25,2020-03-25,2020-08-14,0.773666573340713,0.226333426659287,0.204028763556145,300000,300000,21,120
BKNG,86783,0001075531,2020-02-26,0001075531-20-000011,2019-02-27,0001075531-19-000009,2020-01-31,75815891420.85,851434558.19836,40,2020-02-26,2020-03-26,2020-08-17,0.8088189756519537,0.1911810243480463,0.1749452723984957,300000,300000,21,120
MCD,43449,0000063908,2020-02-26,0000063908-20-000022,2019-02-22,0000063908-19-000010,2020-01-31,161139309210.0,770781179.6873705,47,2020-02-26,2020-03-26,2020-08-17,0.9836564617255424,0.0163435382744575,0.0162114202267167,217947,218530,21,120
MRK,22752,0000310158,2020-02-26,0000310158-20-000005,2019-02-27,0000310158-19-000014,2020-01-31,217528872960.0,827554628.3685714,42,2020-02-26,2020-03-26,2020-08-17,0.4036613656844109,0.596338634315589,0.4677126534107511,300000,300000,21,120
SCHW,75186,0000316709,2020-02-26,0000316709-20-000012,2019-02-22,0000316709-19-000008,2020-01-31,58512573449.99999,425949638.2180952,90,2020-02-26,2020-03-26,2020-08-17,0.7536508462480758,0.2463491537519242,0.2202186008156471,300000,299917,21,120
SQ,15826,0001512673,2020-02-26,0001628280-20-002303,2019-02-27,0001512673-19-000003,2020-01-31,25929380400.0,567479468.3833333,65,2020-02-26,2020-03-26,2020-08-17,0.9195018394440764,0.0804981605559237,0.0774221945625435,300000,300000,21,120
TMO,62092,0000097745,2020-02-26,0000097745-20-000009,2019-02-27,0000097745-19-000007,2020-01-31,125586371289.99998,428042130.6522676,88,2020-02-26,2020-03-26,2020-08-17,0.906022459671098,0.0939775403289019,0.0898201739251567,300000,300000,21,120
XOM,11850,0000034088,2020-02-26,0000034088-20-000016,2019-02-27,0000034088-19-000010,2020-01-31,263016080000.0,1152603351.0704763,23,2020-02-26,2020-03-26,2020-08-17,0.9248411318490336,0.0751588681509664,0.0724684349870786,300000,267480,21,120
MS,69032,0000895421,2020-02-27,0000895421-20-000265,2019-02-26,0001193125-19-051943,2020-01-31,84587931480.0,584217714.3747619,61,2020-02-27,2020-03-27,2020-08-18,0.2058326917316468,0.7941673082683531,0.5845410191924916,300000,300000,21,120
PFE,21936,0000078003,2020-02-27,0000078003-20-000014,2019-02-28,0000078003-19-000015,2020-01-31,206090703280.0,940171585.045238,30,2020-02-27,2020-03-27,2020-08-18,0.4287651740914519,0.571234825908548,0.4518618235382481,300000,223644,21,120
WFC,38703,0000072971,2020-02-27,0000072971-20-000217,2019-02-27,0000072971-19-000227,2020-01-31,194068736000.0,1145139427.2709525,24,2020-02-27,2020-03-27,2020-08-18,0.0028843923241736,0.9971156076758264,0.6917039434320018,300000,58525,21,120
OXY,34833,0000797468,2020-02-28,0000797468-20-000004,2019-02-21,0000797468-19-000004,2020-01-31,35482551240.0,498375618.4471429,72,2020-02-28,2020-03-30,2020-08-19,0.8620263641583268,0.1379736358416732,0.1292491683370723,300000,300000,21,120
TTD,16309,0001671933,2020-02-28,0001564590-20-007498,2019-02-22,0001564590-19-003906,2020-01-31,10849299496.95,490299337.3691829,73,2020-02-28,2020-03-30,2020-08-19,0.966731307474014,0.0332686925259858,0.0327272652462927,300000,300000,21,120
ROKU,16932,0001428439,2020-03-02,0001564590-20-007916,2019-03-01,0001564590-19-005829,2020-02-28,10771369200.0,1946667576.1058376,14,2020-03-02,2020-03-31,2020-08-20,0.9454036714695038,0.0545963285304962,0.0531580667223352,300000,300000,21,120
CRM,90215,0001108524,2020-03-05,0001108524-20-000014,2019-03-08,0001108524-19-000009,2020-02-28,151144791130.0,1100010674.0762744,30,2020-03-05,2020-04-03,2020-08-25,0.9227050773760106,0.0772949226239894,0.0744531978501776,300000,300000,21,120
TGT,49154,0000027419,2020-03-11,0000027419-20-000008,2019-03-13,0000027419-19-000006,2020-02-28,52193911000.0,487457698.4357143,98,2020-03-11,2020-04-09,2020-08-31,0.932426103907626,0.0675738960923738,0.0653886872305428,164660,154631,21,120
WMT,55976,0000104169,2020-03-20,0000104169-20-000011,2019-03-28,0000104169-19-000016,2020-02-28,305507004000.0,793160656.3395238,49,2020-03-20,2020-04-21,2020-09-10,0.9762143946150564,0.0237856053849434,0.0235071349551458,292365,288905,21,120
LOW,61399,0000060667,2020-03-23,0000060667-20-000036,2019-04-02,0000060667-19-000042,2020-02-28,81683240750.0,536364438.31,86,2020-03-23,2020-04-22,2020-09-11,0.9398116151774452,0.0601883848225548,0.0584466138640875,262332,270181,21,120
HD,66181,0000354950,2020-03-25,0000354950-20-000015,2019-03-28,0000354950-19-000010,2020-02-28,237626625040.0,1072959663.4856484,32,2020-03-25,2020-04-24,2020-09-15,0.9638956957480254,0.0361043042519746,0.0354678185493207,225203,203477,21,120
ORCL,10104,0001341439,2020-06-22,0001564590-20-030125,2019-06-21,0001564590-19-023119,2020-05-29,169568211680.0,567112764.8790476,86,2020-06-22,2020-07-22,2020-12-10,0.941437616662709,0.058562383337291,0.05691174546058,300000,300000,21,120
NKE,57665,0000320187,2020-07-24,0000320187-20-000047,2019-07-23,0000320187-19-000051,2020-06-30,121583666850.0,841102458.7604762,62,2020-07-24,2020-08-24,2021-01-14,0.8519125485242485,0.1480874514757515,0.1380974722397218,300000,292317,21,120
MSFT,10107,0000789019,2020-07-30,0001564590-20-034944,2019-08-01,0001564590-19-027952,2020-06-30,1540774134290.0,6813811619.604506,5,2020-07-30,2020-08-28,2021-01-21,0.9372406198982762,0.0627593801017237,0.0608687144720797,300000,286325,21,120
PG,18163,0000080424,2020-08-06,0000080424-20-000053,2019-08-06,0000080424-19-000050,2020-07-31,325138264000.0,815173572.3152381,44,2020-08-06,2020-09-04,2021-01-28,0.9624380667811824,0.0375619332188175,0.0368736660098002,283975,271992,21,120
LRCX,48486,0000707549,2020-08-18,0000707549-20-000138,2019-08-20,0000707549-19-000124,2020-07-31,54813039960.0,566901964.3662667,72,2020-08-18,2020-09-17,2021-02-09,0.9877356386725908,0.0122643613274092,0.0121897633596561,300000,300000,21,120
CSCO,76076,0000858877,2020-09-03,0000858877-20-000010,2019-09-05,0000858877-19-000012,2020-08-31,178735203500.0,1001930250.4780952,31,2020-09-03,2020-10-05,2021-02-26,0.831254076823102,0.1687459231768979,0.1559313134237865,300000,300000,21,120
COST,87055,0000909832,2020-10-07,0000909832-20-000017,2019-10-11,0000909832-19-000019,2020-09-30,156635940000.0,959136586.7562203,45,2020-10-07,2020-11-05,2021-03-31,0.9472506494502198,0.0527493505497802,0.0514051711514032,198031,175610,21,120
MU,53613,0000723125,2020-10-19,0000723125-20-000082,2019-10-17,0000723125-19-000094,2020-09-30,52266480000.0,1042947052.485238,39,2020-10-19,2020-11-17,2021-04-13,0.9091836515602518,0.0908163484397481,0.0869263594455099,300000,300000,21,120
AAPL,14593,0000320193,2020-10-30,0000320193-20-000096,2019-10-31,0000320193-19-000119,2020-09-30,1966078923030.0,21307362348.052097,2,2020-10-30,2020-12-01,2021-04-26,0.9714811549089378,0.0285188450910621,0.028119752831746,221894,210272,21,120
QCOM,77178,0000804328,2020-11-04,0001728949-20-000067,2019-11-06,0001728949-19-000072,2020-10-30,139520160000.0,849822013.9633334,41,2020-11-04,2020-12-04,2021-04-29,0.9579393531607294,0.0420606468392705,0.0412001439784353,300000,300000,21,120
SBUX,77702,0000829224,2020-11-12,0000829224-20-000078,2019-11-15,0000829224-19-000051,2020-10-30,102030168000.0,580854288.5342857,79,2020-11-12,2020-12-14,2021-05-07,0.9593913685236368,0.040608631476363,0.0398057645507578,300000,300000,21,120
V,92611,0001403161,2020-11-19,0001403161-20-000070,2019-11-14,0001403161-19-000050,2020-10-30,306364348830.07,1530301855.5236442,18,2020-11-19,2020-12-21,2021-05-14,0.9528547758655126,0.0471452241344874,0.0460676272692612,300000,300000,21,120
DIS,26403,0001744489,2020-11-25,0001744489-20-000197,2019-11-20,0001744489-19-000225,2020-10-30,219106388750.0,1092235413.2747035,29,2020-11-25,2020-12-28,2021-05-20,0.94897431052259,0.0510256894774099,0.0497665344861104,300000,300000,21,120
AMAT,14702,0000006951,2020-12-11,0000006951-20-000048,2019-12-13,0000006951-19-000046,2020-11-30,75386720000.0,607521216.5564286,89,2020-12-11,2021-01-13,2021-06-07,0.97374462111649,0.0262553788835101,0.0259166230701662,300000,300000,21,120
AVGO,93002,0001730168,2020-12-18,0001730168-20-000226,2019-12-20,0001730168-19-000144,2020-11-30,163327802472.87,568739520.9394224,99,2020-12-18,2021-01-21,2021-06-14,0.9741099015669916,0.0258900984330083,0.0255606244741629,300000,300000,21,120
ADBE,75510,0000796343,2021-01-15,0000796343-21-000004,2020-01-21,0000796343-20-000013,2020-12-31,239557480000.0,1218045541.424118,32,2021-01-15,2021-02-17,2021-07-09,0.971951333523024,0.0280486664769761,0.0276625068433374,300000,300000,21,120
INTC,59328,0000050863,2021-01-22,0000050863-21-000010,2020-01-24,0000050863-20-000011,2020-12-31,202368840000.0,1933010264.6259525,19,2021-01-22,2021-02-23,2021-07-15,0.9676887689173084,0.0323112310826917,0.0318002020995952,300000,300000,21,120
FB,13407,0001326801,2021-01-28,0001326801-21-000014,2020-01-30,0001326801-20-000013,2020-12-31,657222960000.0001,4512421040.047109,5,2021-01-28,2021-03-01,2021-07-21,0.9577228562756754,0.0422771437243245,0.0414078808306985,300000,300000,21,120
LMT,21178,0000936468,2021-01-28,0000936468-21-000013,2020-02-07,0000936468-20-000016,2020-12-31,99317727117.84,575124499.0652028,90,2021-01-28,2021-03-01,2021-07-21,0.9466137134090652,0.0533862865909349,0.0520100097471138,300000,300000,21,120
NFLX,89393,0001065280,2021-01-28,0001065280-21-000040,2020-01-29,0001065280-20-000040,2020-12-31,239486604492.1,1797341509.8469477,20,2021-01-28,2021-03-01,2021-07-21,0.9472159841901696,0.0527840158098303,0.0514380989222067,198551,181673,21,120
AMD,61241,0000002488,2021-01-29,0001628280-21-001185,2020-02-04,0000002488-20-000008,2020-12-31,111060809999.99998,3517095475.792381,8,2021-01-29,2021-03-02,2021-07-22,0.9516986059563174,0.0483013940436826,0.0471711342891875,300000,300000,21,120
CHTR,12308,0001091667,2021-01-29,0001091667-21-000022,2020-01-31,0001091667-20-000024,2020-12-31,128162741112.69,962065603.4697295,52,2021-01-29,2021-03-02,2021-07-22,0.94816062438273,0.05183937561727,0.0505404178835531,300000,300000,21,120
BA,19561,0000012927,2021-02-01,0000012927-21-000011,2020-01-31,0000012927-20-000014,2021-01-29,109626080700.0,2742071615.76849,13,2021-02-01,2021-03-03,2021-07-23,0.9530358778266796,0.0469641221733204,0.0458946640360492,300000,300000,21,120
AMZN,84788,0001018724,2021-02-03,0001018724-21-000004,2020-01-31,0001018724-20-000004,2021-01-29,1614530077821.7502,11831225141.474949,3,2021-02-03,2021-03-05,2021-07-27,0.955317785396242,0.0446822146037578,0.0437127383110842,231760,241557,21,120
GOOGL,90319,0001652044,2021-02-03,0001652044-21-000010,2020-02-04,0001652044-20-000008,2021-01-29,549554761312.62994,3571170531.26817,11,2021-02-03,2021-03-05,2021-07-27,0.9668070297629192,0.0331929702370809,0.0326539783421093,300000,291062,21,120
CMCSA,89525,0001166691,2021-02-04,0001166691-21-000008,2020-01-30,0001166691-20-000008,2021-01-29,226594978840.0,997100958.954762,57,2021-02-04,2021-03-08,2021-07-28,0.8900532442290272,0.1099467557709727,0.1043120463998539,300000,300000,21,120
F,25785,0000037996,2021-02-05,0000037996-21-000012,2020-02-05,0000037996-20-000010,2021-01-29,41146764750.0,977074965.9566668,59,2021-02-05,2021-03-09,2021-07-29,0.990887799434045,0.0091122005659549,0.0090709349572785,300000,300000,21,120
PINS,18485,0001506293,2021-02-05,0001506293-21-000025,2020-02-07,0001506293-20-000013,2021-01-29,34998744560.0,719419173.0038096,91,2021-02-05,2021-03-09,2021-07-29,0.9752609300589068,0.024739069941093,0.0244380142718412,300000,290645,21,120
PYPL,15488,0001633917,2021-02-05,0001633917-21-000018,2020-02-06,0001633917-20-000028,2021-01-29,274418248560.0,1780007307.1193876,22,2021-02-05,2021-03-09,2021-07-29,0.9544130567529994,0.0455869432470006,0.0445783959191891,300000,300000,21,120
SNAP,16595,0001564408,2021-02-05,0001564590-21-004377,2020-02-05,0001564590-20-003323,2021-01-29,65365441519.99999,938614676.0257144,62,2021-02-05,2021-03-09,2021-07-29,0.9792518953994196,0.0207481046005804,0.0205357943464441,300000,300000,21,120
TXN,15579,0000097476,2021-02-05,0000097476-21-000006,2020-02-20,0000097476-20-000009,2021-01-29,152474399910.0,797126392.3352852,80,2021-02-05,2021-03-09,2021-07-29,0.9795455994761644,0.0204544005238355,0.0202480188042973,183809,183538,21,120
TSLA,93436,0001318605,2021-02-08,0001564590-21-004599,2020-02-13,0001564590-20-004475,2021-01-29,761672973415.62,30774279343.257473,1,2021-02-08,2021-03-10,2021-07-30,0.970682196982577,0.029317803017423,0.028896255638458,300000,300000,21,120
BMY,19393,0000014272,2021-02-10,0000014272-21-000066,2020-02-24,0000014272-20-000082,2021-01-29,138816565359.99997,764968892.5723809,84,2021-02-10,2021-03-12,2021-08-03,0.9682364878934132,0.0317635121065869,0.0312694858638891,300000,300000,21,120
GM,12369,0001467858,2021-02-10,0001467858-21-000037,2020-02-05,0001467858-20-000028,2021-01-29,72538689440.0,1540779600.6104765,28,2021-02-10,2021-03-12,2021-08-03,0.972893773968616,0.027106226031384,0.0267453589289982,300000,300000,21,120
PEP,13856,0000077476,2021-02-11,0000077476-21-000007,2020-02-13,0000077476-20-000015,2021-01-29,188466613799.99997,664179642.1655653,99,2021-02-11,2021-03-15,2021-08-04,0.9344450019918276,0.0655549980081725,0.0634957883132713,300000,300000,21,120
DD,16851,0001666700,2021-02-12,0001666700-21-000005,2020-02-14,0001666700-20-000006,2021-01-29,58329091450.0,1519728806.5728571,29,2021-02-12,2021-03-16,2021-08-05,0.9625542084847566,0.0374457915152434,0.0367617226157482,300000,300000,21,120
GE,12060,0000040545,2021-02-12,0000040545-21-000011,2020-02-24,0000040545-20-000009,2021-01-29,93555443640.0,951706807.785238,61,2021-02-12,2021-03-16,2021-08-05,0.9684794301691804,0.0315205698308196,0.0310339949986061,300000,300000,21,120
MA,91233,0001141391,2021-02-12,0001141391-21-000018,2020-02-14,0001141391-20-000032,2021-01-29,312178239870.0,1620787858.0910628,27,2021-02-12,2021-03-16,2021-08-05,0.9825684162391036,0.0174315837608963,0.0172813965269027,300000,300000,21,120
NEE,24205,0000753308,2021-02-12,0000753308-21-000014,2020-02-14,0000753308-20-000021,2021-01-29,158430314380.0,747798824.9390476,87,2021-02-12,2021-03-16,2021-08-05,0.9911186789871242,0.0088813210128757,0.0088421140501569,300000,300000,21,120
NOW,13447,0001373715,2021-02-12,0001373715-21-000061,2020-02-20,0001373715-20-000072,2021-01-29,105970510147.00002,801708342.1057957,77,2021-02-12,2021-03-16,2021-08-05,0.9566013965507774,0.0433986034492226,0.0424832731437133,300000,300000,21,120
ENPH,13323,0001463101,2021-02-16,0001463101-21-000016,2020-02-21,0001463101-20-000021,2021-01-29,23516221989.62,1020413745.722492,55,2021-02-16,2021-03-17,2021-08-06,0.8849223579094533,0.1150776420905467,0.1089240366496616,300000,300000,21,120
FCX,81774,0000831259,2021-02-16,0000831259-21-000009,2020-02-14,0000831259-20-000004,2021-01-29,39096677880.0,729237485.612381,89,2021-02-16,2021-03-17,2021-08-06,0.962670407292583,0.0373295927074169,0.0366497116396864,300000,300000,21,120
AAL,21020,0000006201,2021-02-17,0000006201-21-000014,2020-02-19,0000006201-20-000023,2021-01-29,10670811600.000002,1207396217.9066668,41,2021-02-17,2021-03-18,2021-08-09,0.9754875362621994,0.0245124637378005,0.0242168543014892,300000,300000,21,120
LLY,50876,0000059478,2021-02-17,0000059478-21-000083,2020-02-19,0000059478-20-000057,2021-01-29,198940358540.0,1079176308.9267595,51,2021-02-17,2021-03-18,2021-08-09,0.9747846547828488,0.0252153452171511,0.0249026834187315,300000,300000,21,120
TWTR,14295,0001418091,2021-02-17,0001418091-21-000031,2020-02-19,0001418091-20-000037,2021-01-29,40189035500.0,955430200.3461905,60,2021-02-17,2021-03-18,2021-08-09,0.9738405378258118,0.0261594621741881,0.0258231558943565,300000,300000,21,120
FIS,89003,0001136893,2021-02-18,0001136893-21-000025,2020-02-20,0001136893-20-000032,2021-01-29,76608041140.0,654064906.7119833,100,2021-02-18,2021-03-19,2021-08-10,0.9758817471998212,0.0241182528001787,0.0238320012000443,300000,300000,21,120
ABBV,13721,0001551152,2021-02-19,0001551152-21-000008,2020-02-21,0001551152-20-000007,2021-01-29,180925775520.0,818663101.4185715,74,2021-02-19,2021-03-22,2021-08-11,0.9569196610200404,0.0430803389799595,0.042178199878645,300000,300000,21,120
GS,86868,0000886982,2021-02-22,0001193125-21-049380,2020-02-21,0001193125-20-043853,2021-01-29,93300923000.68,1049641107.13603,53,2021-02-22,2021-03-23,2021-08-12,0.9940429877897808,0.0059570122102192,0.0059393393631626,300000,300000,21,120
IFF,40272,0000051253,2021-02-22,0000051253-21-000011,2020-03-03,0000051253-20-000007,2021-01-29,12017130540.0,825613857.7023809,73,2021-02-22,2021-03-23,2021-08-12,0.9720669249005576,0.0279330750994424,0.0275500628703994,300000,300000,21,120
JNJ,22111,0000200406,2021-02-22,0000200406-21-000008,2020-02-18,0000200406-20-000010,2021-01-29,429446739590.0,1506825167.1448896,30,2021-02-22,2021-03-23,2021-08-12,0.9740521101444513,0.0259478898555488,0.0256169558442668,300000,300000,21,120
IBM,12490,0000051143,2021-02-23,0001558370-21-001489,2020-02-25,0001558370-20-001334,2021-01-29,106133799270.0,1080874053.4607725,50,2021-02-23,2021-03-24,2021-08-13,0.9907960570710668,0.0092039429289333,0.0091618447618077,132238,154683,21,120
JPM,47896,0000019617,2021-02-23,0000019617-21-000236,2020-02-25,0000019617-20-000257,2021-01-29,392212280010.0,2134354021.5708344,17,2021-02-23,2021-03-24,2021-08-13,0.949567311252238,0.050432688747762,0.0492021638076023,300000,300000,21,120
MCD,43449,0000063908,2021-02-23,0000063908-21-000013,2020-02-26,0000063908-20-000022,2021-01-29,154863870240.0,689813720.1483543,98,2021-02-23,2021-03-24,2021-08-13,0.9650105112641042,0.0349894887358958,0.0343912708550331,234216,217947,21,120
SQ,15826,0001512673,2021-02-23,0001512673-21-000008,2020-02-26,0001628280-20-002303,2021-01-29,82886747598.06,2079754500.6728897,19,2021-02-23,2021-03-24,2021-08-13,0.9466959128735172,0.0533040871264828,0.0519319731589951,300000,300000,21,120
WFC,38703,0000072971,2021-02-23,0000072971-21-000197,2020-02-27,0000072971-20-000217,2021-01-29,123538561200.0,1284255130.1390476,38,2021-02-23,2021-03-24,2021-08-13,0.9953225669371716,0.0046774330628285,0.0046665278651328,300000,300000,21,120
BAC,59408,0000070858,2021-02-24,0000070858-21-000023,2020-02-19,0000070858-20-000011,2021-01-29,256496635100.0,1728962791.8680952,23,2021-02-24,2021-03-25,2021-08-16,0.9987161563668254,0.0012838436331745,0.0012830202106258,300000,300000,21,120
BKNG,86783,0001075531,2021-02-24,0001075531-21-000019,2020-02-26,0001075531-20-000011,2021-01-29,79639755161.59999,830529812.6060433,72,2021-02-24,2021-03-25,2021-08-16,0.9322810584369556,0.0677189415630443,0.0655245425739747,300000,300000,21,120
XOM,11850,0000034088,2021-02-24,0000034088-21-000012,2020-02-26,0000034088-20-000016,2021-01-29,189594012560.0,1407878155.8104763,32,2021-02-24,2021-03-25,2021-08-16,0.97799981173461,0.0220001882653898,0.0217616759942059,300000,300000,21,120
