ticker,permno,cik,filing_date,accession,previous_filing_date,previous_accession,signal_available_date,entry_date,exit_date,similarity,change,log_change,text_length,previous_text_length,entry_delay_days,exit_day
GOOG,14542,0001652044,2019-02-05,0001652044-19-000004,2018-02-06,0001652044-18-000007,2019-02-05,2019-03-07,2019-07-29,0.9772011706153138,0.0227988293846862,0.0225428199139875,278808,277136,21,120
PM,92602,0001413329,2019-02-07,0001413329-19-000007,2018-02-13,0001413329-18-000007,2019-02-07,2019-03-11,2019-07-31,0.9619095097697228,0.0380904902302771,0.0373829584297768,300000,300000,21,120
RTX,17830,0000101829,2019-02-07,0000101829-19-000007,2018-02-09,0000101829-18-000005,2019-02-07,2019-03-11,2019-07-31,0.951216987167575,0.048783012832425,0.0476304565707616,120733,117621,21,120
SYK,73139,0000310764,2019-02-07,0000310764-19-000014,2018-02-08,0000310764-18-000031,2019-02-07,2019-03-11,2019-07-31,0.9852596760585411,0.0147403239414587,0.014632741280182,165526,152910,21,120
TMUS,91937,0001283699,2019-02-07,0001283699-19-000015,2018-02-08,0001283699-18-000011,2019-02-07,2019-03-11,2019-07-31,0.9366383165594462,0.0633616834405538,0.0614352893160714,300000,300000,21,120
AMD,61241,0000002488,2019-02-08,0000002488-19-000011,2018-02-27,0000002488-18-000042,2019-02-08,2019-03-12,2019-08-01,0.9620911123412692,0.0379088876587307,0.0372080040690542,300000,300000,21,120
BA,19561,0000012927,2019-02-08,0000012927-19-000010,2018-02-12,0000012927-18-000007,2019-02-08,2019-03-12,2019-08-01,0.7953996155902032,0.2046003844097967,0.1861478807456435,300000,279992,21,120
HON,10145,0000773840,2019-02-08,0000930413-19-000366,2018-02-09,0000930413-18-000292,2019-02-08,2019-03-12,2019-08-01,0.9635537557849612,0.0364462442150387,0.0357977887557598,264915,246808,21,120
LMT,21178,0000936468,2019-02-08,0000936468-19-000009,2018-02-06,0000936468-18-000009,2019-02-08,2019-03-12,2019-08-01,0.975415399223827,0.0245846007761729,0.0242872629118488,300000,300000,21,120
UNP,48725,0000100885,2019-02-08,0000100885-19-000060,2018-02-09,0000100885-18-000048,2019-02-08,2019-03-12,2019-08-01,0.9748448684190676,0.0251551315809323,0.0248439490222723,247821,236704,21,120
UNH,92655,0000731766,2019-02-12,0000731766-19-000005,2018-02-13,0000731766-18-000005,2019-02-12,2019-03-14,2019-08-05,0.9939072768274776,0.0060927231725222,0.0060742375817526,258250,264921,21,120
AMGN,14008,0000318154,2019-02-13,0000318154-19-000008,2018-02-13,0000318154-18-000004,2019-02-13,2019-03-15,2019-08-06,0.9781884065652652,0.0218115934347349,0.0215771239401676,300000,300000,21,120
AXP,59176,0000004962,2019-02-13,0000004962-19-000018,2018-02-16,0000004962-18-000032,2019-02-13,2019-03-15,2019-08-06,0.973859085731996,0.0261409142680041,0.0258050806589792,300000,300000,21,120
MA,91233,0001141391,2019-02-13,0001141391-19-000013,2018-02-14,0001141391-18-000009,2019-02-13,2019-03-15,2019-08-06,0.9886998187361296,0.0113001812638704,0.0112368111644472,300000,300000,21,120
SPGI,17478,0000064040,2019-02-13,0000064040-19-000059,2018-02-09,0000064040-18-000061,2019-02-13,2019-03-15,2019-08-06,0.9725903492478064,0.0274096507521937,0.0270407323806658,300000,300000,21,120
VRTX,76744,0000875320,2019-02-13,0000875320-19-000006,2018-02-15,0000875320-18-000009,2019-02-13,2019-03-15,2019-08-06,0.9713443029024822,0.0286556970975178,0.0282528013445007,300000,300000,21,120
CAT,18542,0000018230,2019-02-14,0000018230-19-000034,2018-02-15,0000018230-18-000042,2019-02-14,2019-03-18,2019-08-07,0.9763123815339458,0.0236876184660541,0.0234114199852769,300000,300000,21,120
ANET,14714,0001596532,2019-02-15,0001596532-19-000027,2018-02-20,0001596532-18-000018,2019-02-15,2019-03-19,2019-08-08,0.9722684142935478,0.0277315857064521,0.0273540295411534,300000,300000,21,120
KKR,11990,0001404912,2019-02-15,0001404912-19-000006,2018-02-23,0001404912-18-000005,2019-02-15,2019-03-19,2019-08-08,0.994220531485346,0.0057794685146539,0.00576283145795,300000,300000,21,120
NEE,24205,0000753308,2019-02-15,0000753308-19-000039,2018-02-16,0000753308-18-000013,2019-02-15,2019-03-19,2019-08-08,0.9952705901325998,0.0047294098674002,0.0047182613453547,300000,300000,21,120
PEP,13856,0000077476,2019-02-15,0000077476-19-000017,2018-02-13,0000077476-18-000012,2019-02-15,2019-03-19,2019-08-08,0.986052035944182,0.0139479640558178,0.0138515863530101,300000,300000,21,120
VZ,65875,0000732712,2019-02-15,0000732712-19-000012,2018-02-23,0000732712-18-000009,2019-02-15,2019-03-19,2019-08-08,0.9866856594245884,0.0133143405754115,0.0132264837211589,118481,121735,21,120
BSX,77605,0000885725,2019-02-19,0000885725-19-000011,2018-02-20,0000885725-18-000010,2019-02-19,2019-03-20,2019-08-09,0.9779753438702316,0.0220246561297683,0.0217856168620938,300000,300000,21,120
COP,13928,0001163165,2019-02-19,0001193125-19-043841,2018-02-20,0001193125-18-049729,2019-02-19,2019-03-20,2019-08-09,0.9403577472462376,0.0596422527537624,0.0579313537567992,300000,300000,21,120
LLY,50876,0000059478,2019-02-19,0000059478-19-000082,2018-02-20,0000059478-18-000089,2019-02-19,2019-03-20,2019-08-09,0.978169874341372,0.0218301256586278,0.0215952604106852,300000,300000,21,120
TSLA,93436,0001318605,2019-02-19,0001564590-19-003165,2018-02-23,0001564590-18-002956,2019-02-19,2019-03-20,2019-08-09,0.979268106099983,0.0207318939000169,0.0205199130244858,300000,300000,21,120
JNJ,22111,0000200406,2019-02-20,0000200406-19-000009,2018-02-21,0000200406-18-000005,2019-02-20,2019-03-21,2019-08-12,0.9708026713011038,0.0291973286988962,0.0287792059099346,300000,300000,21,120
SO,18411,0000092122,2019-02-20,0000092122-19-000006,2018-02-21,0000092122-18-000012,2019-02-20,2019-03-21,2019-08-12,0.9810893508614126,0.0189106491385874,0.0187340655467702,300000,300000,21,120
T,66093,0000732717,2019-02-20,0001193125-19-045608,2018-02-20,0000732717-18-000009,2019-02-20,2019-03-21,2019-08-12,0.909346288520081,0.0906537114799189,0.086777251774386,85791,78508,21,120
DHR,49680,0000313616,2019-02-21,0000313616-19-000035,2018-02-21,0000313616-18-000038,2019-02-21,2019-03-22,2019-08-13,0.989328628529298,0.010671371470702,0.0106148342502919,300000,300000,21,120
KO,11308,0000021344,2019-02-21,0000021344-19-000014,2018-02-23,0000021344-18-000008,2019-02-21,2019-03-22,2019-08-13,0.9924164323668256,0.0075835676331743,0.007554956940522,300000,300000,21,120
NVDA,86580,0001045810,2019-02-21,0001045810-19-000023,2018-02-28,0001045810-18-000010,2019-02-21,2019-03-22,2019-08-13,0.9815429271061012,0.0184570728938988,0.0182888084169187,244220,252097,21,120
UPS,87447,0001090727,2019-02-21,0001090727-19-000006,2018-02-21,0001090727-18-000009,2019-02-21,2019-03-22,2019-08-13,0.9646024734414782,0.0353975265585218,0.0347854366075177,300000,300000,21,120
ABT,20482,0000001800,2019-02-22,0001047469-19-000624,2018-02-16,0001047469-18-000856,2019-02-22,2019-03-25,2019-08-14,0.9788477932422732,0.0211522067577266,0.0209316042301824,291305,292005,21,120
C,70519,0000831001,2019-02-22,0000831001-19-000027,2018-02-23,0000831001-18-000040,2019-02-22,2019-03-25,2019-08-14,0.9785951212605364,0.0214048787394635,0.0211790117418938,300000,300000,21,120
CVX,14541,0000093410,2019-02-22,0000093410-19-000008,2018-02-22,0000093410-18-000010,2019-02-22,2019-03-25,2019-08-14,0.9830944325850944,0.0169055674149055,0.0167642586892443,300000,300000,21,120
MCD,43449,0000063908,2019-02-22,0000063908-19-000010,2018-02-23,0000063908-18-000010,2019-02-22,2019-03-25,2019-08-14,0.9861744473095544,0.0138255526904456,0.0137308516018063,218530,219137,21,120
SCHW,75186,0000316709,2019-02-22,0000316709-19-000008,2018-02-22,0000316709-18-000009,2019-02-22,2019-03-25,2019-08-14,0.9884762848413208,0.0115237151586791,0.0114578228858471,299917,291017,21,120
TXN,15579,0000097476,2019-02-22,0001564590-19-003839,2018-02-22,0001564590-18-002832,2019-02-22,2019-03-25,2019-08-14,0.974402849539863,0.0255971504601369,0.0252750287679058,169241,172149,21,120
BMY,19393,0000014272,2019-02-25,0000014272-19-000047,2018-02-13,0000014272-18-000055,2019-02-25,2019-03-26,2019-08-15,0.973703706640849,0.0262962933591509,0.0259564900086696,300000,300000,21,120
BAC,59408,0000070858,2019-02-26,0000070858-19-000012,2018-02-22,0000070858-18-000009,2019-02-26,2019-03-27,2019-08-16,0.1061089797552072,0.8938910202447927,0.6386334536389413,300000,300000,21,120
GE,12060,0000040545,2019-02-26,0000040545-19-000014,2018-02-23,0000040545-18-000014,2019-02-26,2019-03-27,2019-08-16,0.9622380684618066,0.0377619315381934,0.0370664053922083,300000,300000,21,120
GILD,77274,0000882095,2019-02-26,0000882095-19-000006,2018-02-27,0000882095-18-000008,2019-02-26,2019-03-27,2019-08-16,0.9308117645094496,0.0691882354905503,0.0668997021268345,300000,300000,21,120
GS,86868,0000886982,2019-02-26,0001193125-19-050198,2018-02-26,0001193125-18-056383,2019-02-26,2019-03-27,2019-08-16,0.9808122317574964,0.0191877682425035,0.0190060044318217,300000,300000,21,120
IBM,12490,0000051143,2019-02-26,0001047469-19-000712,2018-02-27,0001047469-18-001117,2019-02-26,2019-03-27,2019-08-16,0.9760438760164784,0.0239561239835215,0.023673678026986,92495,94188,21,120
JPM,47896,0000019617,2019-02-26,0000019617-19-000054,2018-02-27,0000019617-18-000057,2019-02-26,2019-03-27,2019-08-16,0.0851226579696599,0.91487734203034,0.6496535694221549,300000,300000,21,120
MO,13901,0000764180,2019-02-26,0000764180-19-000023,2018-02-27,0000764180-18-000028,2019-02-26,2019-03-27,2019-08-16,0.8883188931160224,0.1116811068839775,0.1058733803158413,300000,300000,21,120
MS,69032,0000895421,2019-02-26,0001193125-19-051943,2018-02-27,0001193125-18-060831,2019-02-26,2019-03-27,2019-08-16,0.9563425924735032,0.0436574075264969,0.0427312818959842,300000,300000,21,120
ABBV,13721,0001551152,2019-02-27,0001551152-19-000008,2018-02-16,0001551152-18-000014,2019-02-27,2019-03-28,2019-08-19,0.9884614236828252,0.0115385763171746,0.0114725146316806,297525,300000,21,120
BKNG,86783,0001075531,2019-02-27,0001075531-19-000009,2018-02-27,0001075531-18-000015,2019-02-27,2019-03-28,2019-08-19,0.9727477107978154,0.0272522892021845,0.0268875572551069,300000,300000,21,120
MRK,22752,0000310158,2019-02-27,0000310158-19-000014,2018-02-27,0000310158-18-000005,2019-02-27,2019-03-28,2019-08-19,0.9734847359842476,0.0265152640157523,0.0261698273280599,300000,300000,21,120
NOW,13447,0001373715,2019-02-27,0001373715-19-000070,2018-02-28,0001373715-18-000058,2019-02-27,2019-03-28,2019-08-19,0.937267333887314,0.062732666112686,0.0608435777146058,300000,296845,21,120
PGR,64390,0000080661,2019-02-27,0000080661-19-000008,2018-02-27,0000080661-18-000011,2019-02-27,2019-03-28,2019-08-19,0.9771112693053612,0.0228887306946388,0.0226307134044352,132890,141880,21,120
TMO,62092,0000097745,2019-02-27,0000097745-19-000007,2018-02-28,0000097745-18-000006,2019-02-27,2019-03-28,2019-08-19,0.9931220072300112,0.0068779927699886,0.0068544472798686,300000,300000,21,120
WFC,38703,0000072971,2019-02-27,0000072971-19-000227,2018-03-01,0000072971-18-000272,2019-02-27,2019-03-28,2019-08-19,0.9589980641176769,0.0410019358823232,0.0401836492683008,58525,67905,21,120
XOM,11850,0000034088,2019-02-27,0000034088-19-000010,2018-02-28,0000034088-18-000015,2019-02-27,2019-03-28,2019-08-19,0.9815874104649016,0.0184125895350982,0.0182451302576058,267480,279861,21,120
PFE,21936,0000078003,2019-02-28,0000078003-19-000015,2018-02-22,0000078003-18-000027,2019-02-28,2019-03-29,2019-08-20,0.9787928467719984,0.0212071532280015,0.0209854110884315,223644,205148,21,120
BX,92108,0001393818,2019-03-01,0001193125-19-061011,2018-03-01,0001193125-18-067079,2019-03-01,2019-04-01,2019-08-21,0.9926603979050556,0.0073396020949444,0.007312798288433,300000,300000,21,120
CRM,90215,0001108524,2019-03-08,0001108524-19-000009,2018-03-09,0001108524-18-000011,2019-03-08,2019-04-08,2019-08-28,0.9694882684764824,0.0305117315235174,0.0300555055858734,300000,300000,21,120
HD,66181,0000354950,2019-03-28,0000354950-19-000010,2018-03-22,0000354950-18-000019,2019-03-28,2019-04-29,2019-09-18,0.977461091234466,0.0225389087655341,0.022288660793268,203477,190632,21,120
WMT,55976,0000104169,2019-03-28,0000104169-19-000016,2018-03-30,0000104169-18-000028,2019-03-28,2019-04-29,2019-09-18,0.9869231538987386,0.0130768461012613,0.0129920823115997,288905,297849,21,120
LOW,61399,0000060667,2019-04-02,0000060667-19-000042,2018-04-02,0000060667-18-000051,2019-04-02,2019-05-02,2019-09-23,0.9728103343233466,0.0271896656766533,0.0268265932299108,270181,239071,21,120
TJX,40539,0000109198,2019-04-03,0001628280-19-003834,2018-04-04,0001193125-18-107423,2019-04-03,2019-05-03,2019-09-24,0.950963287255576,0.0490367127444238,0.0478723266515341,232782,248014,21,120
ORCL,10104,0001341439,2019-06-21,0001564590-19-023119,2018-06-22,0001193125-18-201034,2019-06-21,2019-07-23,2019-12-11,0.9669789229655372,0.0330210770344626,0.0324875936413163,300000,300000,21,120
NKE,57665,0000320187,2019-07-23,0000320187-19-000051,2018-07-25,0000320187-18-000142,2019-07-23,2019-08-21,2020-01-13,0.9815796051480292,0.0184203948519708,0.018252794427356,292317,300000,21,120
MSFT,10107,0000789019,2019-08-01,0001564590-19-027952,2018-08-03,0001564590-18-019062,2019-08-01,2019-08-30,2020-01-23,0.9828765832526678,0.0171234167473322,0.0169784634375108,286325,300000,21,120
PG,18163,0000080424,2019-08-06,0000080424-19-000050,2018-08-07,0000080424-18-000055,2019-08-06,2019-09-05,2020-01-28,0.9726026616387564,0.0273973383612435,0.0270287483928601,271992,271070,21,120
ADP,44644,0000008670,2019-08-09,0000008670-19-000021,2018-08-03,0000008670-18-000011,2019-08-09,2019-09-10,2020-01-31,0.9743662943265452,0.0256337056734546,0.0253106709904399,260351,257434,21,120
LRCX,48486,0000707549,2019-08-20,0000707549-19-000124,2018-08-14,0000707549-18-000115,2019-08-20,2019-09-19,2020-02-11,0.930829302745108,0.0691706972548918,0.0668832986733354,300000,300000,21,120
INTU,78975,0000896878,2019-08-30,0000896878-19-000132,2018-08-31,0000896878-18-000171,2019-08-30,2019-10-01,2020-02-24,0.9817043361551154,0.0182956638448845,0.0181303119569011,300000,300000,21,120
CSCO,76076,0000858877,2019-09-05,0000858877-19-000012,2018-09-06,0000858877-18-000011,2019-09-05,2019-10-04,2020-02-27,0.9776840028268104,0.0223159971731896,0.022070638876329,300000,300000,21,120
PANW,13511,0001327567,2019-09-09,0001327567-19-000032,2018-09-13,0001327567-18-000024,2019-09-09,2019-10-08,2020-03-02,0.987967415223062,0.0120325847769379,0.0119607687431002,300000,300000,21,120
COST,87055,0000909832,2019-10-11,0000909832-19-000019,2018-10-26,0000909832-18-000013,2019-10-11,2019-11-11,2020-04-03,0.9761589903654456,0.0238410096345543,0.0235612505338534,175610,173826,21,120
MU,53613,0000723125,2019-10-17,0000723125-19-000094,2018-10-15,0000723125-18-000092,2019-10-17,2019-11-15,2020-04-09,0.9697523678829376,0.0302476321170622,0.0297991928765287,300000,298943,21,120
AAPL,14593,0000320193,2019-10-31,0000320193-19-000119,2018-11-05,0000320193-18-000145,2019-10-31,2019-12-02,2020-04-24,0.9586628896759448,0.041337110324055,0.0405055703745078,210272,239752,21,120
QCOM,77178,0000804328,2019-11-06,0001728949-19-000072,2018-11-07,0001728949-18-000095,2019-11-06,2019-12-06,2020-04-30,0.9504075804342214,0.0495924195657786,0.048401916969125,300000,300000,21,120
V,92611,0001403161,2019-11-14,0001403161-19-000050,2018-11-16,0001403161-18-000055,2019-11-14,2019-12-16,2020-05-08,0.9328711066066312,0.0671288933933688,0.064971764830251,300000,300000,21,120
SBUX,77702,0000829224,2019-11-15,0000829224-19-000051,2018-11-16,0000829224-18-000052,2019-11-15,2019-12-17,2020-05-11,0.7971851449477914,0.2028148550522086,0.1846645224485626,300000,299446,21,120
ADI,60871,0000006281,2019-11-26,0000006281-19-000144,2018-11-27,0000006281-18-000126,2019-11-26,2019-12-27,2020-05-20,0.9391197659108316,0.0608802340891684,0.0590989730428344,300000,300000,21,120
AMAT,14702,0000006951,2019-12-13,0000006951-19-000046,2018-12-13,0000006951-18-000041,2019-12-13,2020-01-15,2020-06-08,0.9367567955833508,0.0632432044166492,0.0613238637995557,300000,265077,21,120
DE,19350,0000315189,2019-12-19,0001558370-19-011614,2018-12-17,0001047469-18-007694,2019-12-19,2020-01-22,2020-06-12,0.7102260608701775,0.2897739391298225,0.2544669620324516,300000,300000,21,120
AVGO,93002,0001730168,2019-12-20,0001730168-19-000144,2018-12-21,0001730168-18-000084,2019-12-20,2020-01-23,2020-06-15,0.893591337297462,0.106408662702538,0.101119330967675,300000,300000,21,120
ADBE,75510,0000796343,2020-01-21,0000796343-20-000013,2019-01-25,0000796343-19-000019,2020-01-21,2020-02-20,2020-07-13,0.903187472290785,0.096812527709215,0.0924082712550899,300000,300000,21,120
NFLX,89393,0001065280,2020-01-29,0001065280-20-000040,2019-01-29,0001065280-19-000043,2020-01-29,2020-02-28,2020-07-21,0.9632471648341464,0.0367528351658537,0.0360935548074615,181673,185389,21,120
CMCSA,89525,0001166691,2020-01-30,0001166691-20-000008,2019-01-31,0001166691-19-000005,2020-01-30,2020-03-02,2020-07-22,0.8230752524486978,0.1769247475513021,0.1629048904238801,300000,300000,21,120
META,13407,0001326801,2020-01-30,0001326801-20-000013,2019-01-31,0001326801-19-000009,2020-01-30,2020-03-02,2020-07-22,0.9463502456070272,0.0536497543929728,0.0522600935599071,300000,286340,21,120
AMZN,84788,0001018724,2020-01-31,0001018724-20-000004,2019-02-01,0001018724-19-000004,2020-01-31,2020-03-03,2020-07-23,0.9504479133900926,0.0495520866099074,0.0483634889754756,241557,221961,21,120
BA,19561,0000012927,2020-01-31,0000012927-20-000014,2019-02-08,0000012927-19-000010,2020-01-31,2020-03-03,2020-07-23,0.9790715259916906,0.0209284740083094,0.020712481888524,300000,300000,21,120
AMD,61241,0000002488,2020-02-04,0000002488-20-000008,2019-02-08,0000002488-19-000011,2020-02-04,2020-03-05,2020-07-27,0.9524388884581746,0.0475611115418254,0.0464647114864799,300000,300000,21,120
GOOG,14542,0001652044,2020-02-04,0001652044-20-000008,2019-02-05,0001652044-19-000004,2020-02-04,2020-03-05,2020-07-27,0.9411921369748072,0.0588078630251927,0.0571436176987238,291062,278808,21,120
RTX,17830,0000101829,2020-02-06,0000101829-20-000013,2019-02-07,0000101829-19-000007,2020-02-06,2020-03-09,2020-07-29,0.9651742578608664,0.0348257421391337,0.0342330474593781,128552,120733,21,120
SYK,73139,0000310764,2020-02-06,0000310764-20-000014,2019-02-07,0000310764-19-000014,2020-02-06,2020-03-09,2020-07-29,0.8425434226870422,0.1574565773129578,0.1462249920741084,195363,165526,21,120
TMUS,91937,0001283699,2020-02-06,0001283699-20-000026,2019-02-07,0001283699-19-000015,2020-02-06,2020-03-09,2020-07-29,0.9139639104271906,0.0860360895728094,0.082534452610422,300000,300000,21,120
ISRG,88352,0001035267,2020-02-07,0001035267-20-000032,2019-02-04,0001035267-19-000012,2020-02-07,2020-03-10,2020-07-30,0.951260995726305,0.048739004273695,0.0475884941423556,300000,300000,21,120
LMT,21178,0000936468,2020-02-07,0000936468-20-000016,2019-02-08,0000936468-19-000009,2020-02-07,2020-03-10,2020-07-30,0.8824836070426405,0.1175163929573595,0.1111087167110669,300000,300000,21,120
PM,92602,0001413329,2020-02-07,0001413329-20-000007,2019-02-07,0001413329-19-000007,2020-02-07,2020-03-10,2020-07-30,0.8350984829831187,0.1649015170168812,0.1526365486949424,300000,300000,21,120
UNP,48725,0000100885,2020-02-07,0000100885-20-000065,2019-02-08,0000100885-19-000060,2020-02-07,2020-03-10,2020-07-30,0.9279484328252474,0.0720515671747525,0.0695741651994555,260376,247821,21,120
SPGI,17478,0000064040,2020-02-10,0000064040-20-000055,2019-02-13,0000064040-19-000059,2020-02-10,2020-03-11,2020-07-31,0.8228049197588783,0.1771950802411217,0.1631345581645076,300000,300000,21,120
AMGN,14008,0000318154,2020-02-12,0000318154-20-000017,2019-02-13,0000318154-19-000008,2020-02-12,2020-03-13,2020-08-04,0.7878855502243868,0.2121144497756132,0.1923663136967746,300000,300000,21,120
AXP,59176,0000004962,2020-02-13,0000004962-20-000030,2019-02-13,0000004962-19-000018,2020-02-13,2020-03-16,2020-08-05,0.8889761780999536,0.1110238219000464,0.1052819522818469,300000,300000,21,120
PEP,13856,0000077476,2020-02-13,0000077476-20-000015,2019-02-15,0000077476-19-000017,2020-02-13,2020-03-16,2020-08-05,0.8852032562226412,0.1147967437773588,0.108672095718411,300000,300000,21,120
TSLA,93436,0001318605,2020-02-13,0001564590-20-004475,2019-02-19,0001564590-19-003165,2020-02-13,2020-03-16,2020-08-05,0.9061966229194088,0.0938033770805911,0.0896609594011678,300000,300000,21,120
VRTX,76744,0000875320,2020-02-13,0000875320-20-000007,2019-02-13,0000875320-19-000006,2020-02-13,2020-03-16,2020-08-05,0.840624347582006,0.159375652417994,0.1478816295460061,300000,300000,21,120
ANET,14714,0001596532,2020-02-14,0001596532-20-000024,2019-02-15,0001596532-19-000027,2020-02-14,2020-03-17,2020-08-06,0.9771604962993604,0.0228395037006395,0.0225825867831362,300000,300000,21,120
HON,10145,0000773840,2020-02-14,0000773840-20-000009,2019-02-08,0000930413-19-000366,2020-02-14,2020-03-17,2020-08-06,0.8002858525239794,0.1997141474760205,0.1820833179806925,300000,264915,21,120
MA,91233,0001141391,2020-02-14,0001141391-20-000032,2019-02-13,0001141391-19-000013,2020-02-14,2020-03-17,2020-08-06,0.924630055783774,0.075369944216226,0.0726647365336783,300000,300000,21,120
NEE,24205,0000753308,2020-02-14,0000753308-20-000021,2019-02-15,0000753308-19-000039,2020-02-14,2020-03-17,2020-08-06,0.8665725058369648,0.1334274941630352,0.1252462225878287,300000,300000,21,120
UNH,92655,0000731766,2020-02-14,0000731766-20-000006,2019-02-12,0000731766-19-000005,2020-02-14,2020-03-17,2020-08-06,0.9640120955789844,0.0359879044210157,0.035355468499845,270394,258250,21,120
COP,13928,0001163165,2020-02-18,0001193125-20-039954,2019-02-19,0001193125-19-043841,2020-02-18,2020-03-18,2020-08-07,0.6455288562034709,0.3544711437965291,0.3034110783637209,300000,300000,21,120
JNJ,22111,0000200406,2020-02-18,0000200406-20-000010,2019-02-20,0000200406-19-000009,2020-02-18,2020-03-18,2020-08-07,0.8627785871955189,0.137221412804481,0.1285879300269345,300000,300000,21,120
KKR,11990,0001404912,2020-02-18,0001404912-20-000006,2019-02-15,0001404912-19-000006,2020-02-18,2020-03-18,2020-08-07,0.8347073418733623,0.1652926581266377,0.1529722641624364,300000,300000,21,120
BAC,59408,0000070858,2020-02-19,0000070858-20-000011,2019-02-26,0000070858-19-000012,2020-02-19,2020-03-19,2020-08-10,0.9990765009695276,0.0009234990304723,0.0009230728675965,300000,300000,21,120
CAT,18542,0000018230,2020-02-19,0000018230-20-000056,2019-02-14,0000018230-19-000034,2020-02-19,2020-03-19,2020-08-10,0.4510851252863482,0.5489148747136517,0.4375546049302359,300000,300000,21,120
LLY,50876,0000059478,2020-02-19,0000059478-20-000057,2019-02-19,0000059478-19-000082,2020-02-19,2020-03-19,2020-08-10,0.5691684467046414,0.4308315532953586,0.3582557810637843,300000,300000,21,120
NOW,13447,0001373715,2020-02-20,0001373715-20-000072,2019-02-27,0001373715-19-000070,2020-02-20,2020-03-20,2020-08-11,0.9675447504857632,0.0324552495142367,0.0319397030389333,300000,300000,21,120
NVDA,86580,0001045810,2020-02-20,0001045810-20-000010,2019-02-21,0001045810-19-000023,2020-02-20,2020-03-20,2020-08-11,0.959481528587664,0.0405184714123358,0.039719119132553,233904,244220,21,120
SO,18411,0000092122,2020-02-20,0000092122-20-000017,2019-02-20,0000092122-19-000006,2020-02-20,2020-03-20,2020-08-11,0.0273552862465246,0.9726447137534754,0.6793751367012512,300000,300000,21,120
T,66093,0000732717,2020-02-20,0001562762-20-000064,2019-02-20,0001193125-19-045608,2020-02-20,2020-03-20,2020-08-11,0.5281210375394932,0.4718789624605067,0.3865397903365635,300000,85791,21,120
TXN,15579,0000097476,2020-02-20,0000097476-20-000009,2019-02-22,0001564590-19-003839,2020-02-20,2020-03-20,2020-08-11,0.8201943790537779,0.1798056209462221,0.1653496968967481,183538,169241,21,120
UPS,87447,0001090727,2020-02-20,0001090727-20-000005,2019-02-21,0001090727-19-000006,2020-02-20,2020-03-20,2020-08-11,0.5450696275777663,0.4549303724222336,0.3749580454730787,300000,300000,21,120
ABBV,13721,0001551152,2020-02-21,0001551152-20-000007,2019-02-27,0001551152-19-000008,2020-02-21,2020-03-23,2020-08-12,0.8943079906889614,0.1056920093110386,0.1004713917254528,300000,297525,21,120
ABT,20482,0000001800,2020-02-21,0001104659-20-023904,2019-02-22,0001047469-19-000624,2020-02-21,2020-03-23,2020-08-12,0.9236285168034988,0.0763714831965012,0.0735956467628007,300000,291305,21,120
C,70519,0000831001,2020-02-21,0000831001-20-000031,2019-02-22,0000831001-19-000027,2020-02-21,2020-03-23,2020-08-12,0.1392096058066946,0.8607903941933053,0.6210013405770349,300000,300000,21,120
CVX,14541,0000093410,2020-02-21,0000093410-20-000010,2019-02-22,0000093410-19-000008,2020-02-21,2020-03-23,2020-08-12,0.7242956239986513,0.2757043760013486,0.2434984778308564,300000,300000,21,120
DHR,49680,0000313616,2020-02-21,0000313616-20-000041,2019-02-21,0000313616-19-000035,2020-02-21,2020-03-23,2020-08-12,0.8920280622985999,0.1079719377014001,0.1025312610200626,300000,300000,21,120
GS,86868,0000886982,2020-02-21,0001193125-20-043853,2019-02-26,0001193125-19-050198,2020-02-21,2020-03-23,2020-08-12,0.3590534067608589,0.6409465932391412,0.4952732663249276,300000,300000,21,120
VZ,65875,0000732712,2020-02-21,0000732712-20-000014,2019-02-15,0000732712-19-000012,2020-02-21,2020-03-23,2020-08-12,0.4480362620226081,0.5519637379773918,0.4395210567827792,145052,118481,21,120
BMY,19393,0000014272,2020-02-24,0000014272-20-000082,2019-02-25,0000014272-19-000047,2020-02-24,2020-03-24,2020-08-13,0.8045576859520158,0.1954423140479841,0.1785162541782177,300000,300000,21,120
GE,12060,0000040545,2020-02-24,0000040545-20-000009,2019-02-26,0000040545-19-000014,2020-02-24,2020-03-24,2020-08-13,0.7933304857940207,0.2066695142059793,0.187864097005995,300000,300000,21,120
KO,11308,0000021344,2020-02-24,0000021344-20-000006,2019-02-21,0000021344-19-000014,2020-02-24,2020-03-24,2020-08-13,0.7655452473630782,0.2344547526369218,0.210629376751408,300000,300000,21,120
BSX,77605,0000885725,2020-02-25,0000885725-20-000012,2019-02-19,0000885725-19-000011,2020-02-25,2020-03-25,2020-08-14,0.9260037525471464,0.0739962474528537,0.0713865020888126,300000,300000,21,120
GILD,77274,0000882095,2020-02-25,0000882095-20-000006,2019-02-26,0000882095-19-000006,2020-02-25,2020-03-25,2020-08-14,0.8258472671386206,0.1741527328613794,0.1605468090781905,300000,300000,21,120
IBM,12490,0000051143,2020-02-25,0001558370-20-001334,2019-02-26,0001047469-19-000712,2020-02-25,2020-03-25,2020-08-14,0.4440592939173991,0.5559407060826009,0.4420803183994046,154683,92495,21,120
JPM,47896,0000019617,2020-02-25,0000019617-20-000257,2019-02-26,0000019617-19-000054,2020-02-25,2020-03-25,2020-08-14,0.9997096721392046,0.0002903278607954,0.0002902857238175,300000,300000,21,120
